,frame,training day,mice_id,trial_index,idm_id,num_stim,tailbase_x,speed_tailbase,out_runway
13680,11167,day3,idm23_B563,idm23_16,idm23,1,108.70353298035477,-1.6473733641927135,0
13681,11168,day3,idm23_B563,idm23_16,idm23,1,108.63978572612731,-1.4465983580794248,0
13682,11169,day3,idm23_B563,idm23_16,idm23,1,108.58220415595989,-1.1738744901673368,0
13683,11170,day3,idm23_B563,idm23_16,idm23,1,108.52769927573772,-0.9305539681514045,0
13684,11171,day3,idm23_B563,idm23_16,idm23,1,108.47127300232096,-0.7224799271342197,0
13685,11172,day3,idm23_B563,idm23_16,idm23,1,108.41347708057027,-0.5332111336547152,0
13686,11173,day3,idm23_B563,idm23_16,idm23,1,108.3664511925978,-0.3265421719012729,0
13687,11174,day3,idm23_B563,idm23_16,idm23,1,108.33998621933024,-0.1729726603935349,0
13688,11175,day3,idm23_B563,idm23_16,idm23,1,108.32575482841511,-0.1513478460528513,0
13689,11176,day3,idm23_B563,idm23_16,idm23,1,108.33329145598476,-0.2241680097922131,0
13690,11177,day3,idm23_B563,idm23_16,idm23,1,108.35256237566314,-0.307899937396754,0
13691,11178,day3,idm23_B563,idm23_16,idm23,1,108.3670256030338,-0.5998713599333654,0
13692,11179,day3,idm23_B563,idm23_16,idm23,1,108.3778655763014,-0.9652560104917772,0
13693,11180,day3,idm23_B563,idm23_16,idm23,1,108.38362457518238,-1.2966455997398831,0
13694,11181,day3,idm23_B563,idm23_16,idm23,1,108.38554467320124,-1.6164841281799152,0
13695,11182,day3,idm23_B563,idm23_16,idm23,1,108.37870938328912,-1.9039688487021087,0
13696,11183,day3,idm23_B563,idm23_16,idm23,1,108.3330337160146,-2.1984054928913914,0
13697,11184,day3,idm23_B563,idm23_16,idm23,1,108.2738959922082,-2.399870096308047,0
13698,11185,day3,idm23_B563,idm23_16,idm23,1,108.2106292481764,-2.389095582495728,0
13699,11186,day3,idm23_B563,idm23_16,idm23,1,108.12637612421254,-2.286978695175999,0
