Unnamed: 0.1,Unnamed: 0,training day,DoB,exp_date,exp_name,mice_id,gender,total_trial,time_stim_begin,num_stim,num_enter,contrast,distance,comment,num_exp,exp_starttime,timestamp,latency_to_maxSpeed,fled_allover_duration,mean_speed,max_instance_speed2safezone,max_instance_speed2water,max_instance_speed_before,mean_speed_before,speed_var_before,pause_times_before,coefficiency_speed,index_max_frequency,duration_high_speed,longest_immobile_duration,first_immobile_start,total_immobile_duration,x_loc_looming,x_loc_off,x_loc_end,x_loc_exit,x_loc_distance_duration_high_speed,x_loc_fled_end,exit_idx,enter_idx,trial_end_idx,back_to_track_idx,duration_reward,furthest_loc,furthest_idx,nearest_back_loc,nearest_back_idx,furthest_loc_after_esc,nearest_back_loc_after_esc,reach_safe_idx,neck_nose_angle_at_looming,tailbase_nose_angle_at_looming,x_loc_immobile,max_speedS,nPeriodS,speed_fold,escape_distance,escape_max_acc,escape_acc_var,nPeriodW,durationsM,sum_duration_lsM,latency_to_first_escape,back_idx_after_flee,fastest_escape_start,freeze_start,first_freeze_duration,freeze_end,duration_between_escape_and_freeze,binary_occasion,trial_recheck,idm_id,trial_index,manual_label,stim_omit,unsure,comment_y,isDefensive,whichDecision_new,ignore_probability,escape_probability,freeze_probability,freeze_escape_probability,x_loc_off_to_sz,x_loc_end_to_sz,x_loc_exit_to_sz,x_loc_change,distance_under_threat,distance_fled_new,exit_time_after_looming,end_time_after_looming,reach_safe_time_after_looming,escape_to_reach_safe_time,decision_latency,first_decision,decision_latency_new,social_rank,decision_corrected,decision_score,speed_explore_25-50_mean,speed_explore_25-50_skewness,speed_explore_25-50_kurtosis,change_trial,phase,pair_trial,speed_explore_25-100_mean,speed_explore_25-100_skewness,speed_explore_25-100_kurtosis,time_shift,foraging_interval
61,3794,day16,20240328,20240619,test,idm33_3_93F3,male,11,9:29:08,2.0,3.0,1.0,0.197050672,,1,,2024_06_19_09_29_08_608813,0.9,1.933333333333333,31.00744844398127,91.07192543174212,22.037857693429697,-47.85818788905143,-16.1062057602135,463.0522691210261,1.0,0.951132828810749,0,0.4666666666666667,0.1333333333333333,2.6666666666666665,0.1333333333333333,17.742518255501906,116.23679892137766,115.12376310717838,116.23679892137766,37.52110780265667,114.0800751029233,401,142,380,-2,0.0,116.23679892137766,400,116.23679892137766,400,116.23679892137766,116.23679892137766,348.0,-176.05069347245663,-173.7615994001687,115.134325265252,53.058819654646506,1,-1.4734223197072445,98.8189378328602,-0.1257082778156797,0.2809448998983238,4,0.0,0.0,0.4333333333333333,21.0,0.4333333333333333,20.0,,,,0,11,idm33_3,idm33_3_11,,,,,1.0,1.0,0.0,0.9915881427356644,0.0005555555555555,0.0078563017087802,-16.236798921377652,-15.123763107178371,-16.236798921377652,97.38124485167648,98.49428066587576,96.3375568474214,3.3666666666666667,2.6666666666666665,1.6,1.1666666666666667,0.4333333333333333,1,0.4333333333333333,dom,1.0,3,41.33196922441525,-1.283855488755563,0.4519308889732913,3.0,1,idm33_3_2.0,38.59287704346352,-1.4882856600535177,1.1310296431181823,33,
62,3795,day16,20240328,20240619,test,idm33_3_93F3,male,12,9:30:58,3.0,5.0,1.0,0.062696889,,1,,2024_06_19_09_30_58_696271,1.4666666666666666,1.4666666666666666,43.77005037781903,126.14322241113196,3.9799611639652097,-47.8313469492317,-0.0229262810493961,635.1254866119494,1.0,0.9995847474781948,0,0.3,0.0333333333333333,0.2,0.0333333333333333,8.184491225832021,115.38709701980852,115.38709701980852,115.38709701980852,32.888467780746005,115.38709701980852,374,0,374,-2,1.2,115.38709701980852,373,115.38709701980852,373,115.38709701980852,115.38709701980852,359.0,157.24334623946478,158.01787365375122,7.981241565168062,73.24193257289477,1,-2.348275503452287,107.62965261279824,-0.1058162715020641,0.6171521511308207,2,0.0,0.0,1.0,21.0,1.0,20.0,,,,1,12,idm33_3,idm33_3_12,,,,,1.0,3.0,0.0494346317740496,0.2085671578097454,0.0001551682979231,0.7418430421182819,-15.387097019808513,-15.387097019808513,-15.387097019808513,107.20260579397647,107.20260579397647,107.20260579397647,2.466666666666667,2.466666666666667,1.9666666666666663,0.9666666666666668,1.0,1,20.0,dom,3.0,2,33.248509269777195,-0.3344106858138313,-1.5181778458408852,3.0,2,idm33_3_3.0,31.182426202306303,-0.6237584476963828,-0.9547802862188686,33,23.211111111111112
63,3797,day16,20240328,20240619,test,idm33_3_93F3,male,14,9:34:34,4.0,6.0,1.0,0.080610727,,1,,2024_06_19_09_34_34_594303,0.7333333333333333,1.7666666666666666,51.82029440557939,116.22359626338596,3.6332823251916735,-20.200817393047096,-10.106272910181934,43.13019650809738,1.0,0.7837118528373325,0,0.3666666666666666,0.0,,0.0,11.117670357701629,116.23243957573496,116.23243957573496,116.23243957573496,37.88878277442184,116.23243957573496,361,0,361,-2,0.4,116.23243957573496,360,116.23243957573496,360,116.23243957573496,116.23243957573496,338.0,-177.01139941214714,178.43046816856446,11.283196811018318,58.82986789569927,2,-3.7011383781352296,105.20555796062492,-0.0055004946841514,0.6526785579746031,6,0.0,0.0,0.2666666666666666,21.0,0.2666666666666666,20.0,,,,1,14,idm33_3,idm33_3_14,,,,,1.0,1.0,0.0,0.9836066977438748,0.0,0.0163933022561256,-16.23243957573496,-16.23243957573496,-16.23243957573496,105.11476921803332,105.11476921803332,105.11476921803332,2.033333333333333,2.033333333333333,1.2666666666666666,1.0,0.2666666666666666,1,0.2666666666666666,dom,1.0,3,14.726779308607776,-0.95645246021768,-0.2155384613327111,3.0,2,idm33_3_4.0,14.0658695062507,-1.0519078225403675,0.2161410520068729,33,102.73333333333333
64,3798,day16,20240328,20240619,test,idm33_3_93F3,male,15,9:36:12,5.0,8.0,1.0,0.049261511,,1,,2024_06_19_09_36_12_752121,0.7,13.466666666666669,66.99579446264792,116.66362364420732,0.2734783124727217,-1.136032874745111,-0.0650022993947683,0.0519476822662642,2.0,0.5693998455454553,0,0.4333333333333333,0.0,,0.0,7.611083903426517,114.49653664122786,114.49653664122786,114.49653664122786,45.763605153212815,112.8399447737069,349,0,349,-2,0.3666666666666666,114.49653664122786,348,114.49653664122786,348,114.49653664122786,114.49653664122786,335.0,122.2859244991142,136.29168738950486,7.580893519070168,73.12629809142949,2,,106.74931346763611,-0.073753048497373,0.1111230129205475,0,0.0,0.0,0.1666666666666666,21.0,0.1666666666666666,20.0,,,,1,15,idm33_3,idm33_3_15,,,,,1.0,1.0,0.0,0.8738806737779322,0.00025,0.1258693262220682,-14.496536641227864,-14.496536641227864,-14.496536641227864,106.88545273780134,106.88545273780134,105.2288608702804,1.6333333333333333,1.6333333333333333,1.1666666666666667,1.0,0.1666666666666666,1,0.1666666666666666,dom,1.0,3,,,,3.0,2,idm33_3_5.0,,,,33,30.783333333333335
65,3802,day16,20240328,20240619,test,idm33_3_93F3,male,19,9:45:53,6.0,12.0,1.0,0.197050672,,1,,2024_06_19_09_45_53_813111,0.8,1.3333333333333333,60.30711055305934,113.33231908282588,4.627220253553148,-14.17428705036186,-5.855075673630233,23.430588483451363,1.0,0.6323553355564078,0,0.3666666666666666,0.0,,0.0,21.641148250994696,114.8608549541335,114.8608549541335,114.8608549541335,37.62252938753729,114.8608549541335,349,0,349,-2,0.0,114.8608549541335,348,114.8608549541335,348,114.8608549541335,114.8608549541335,335.0,-167.91869015351168,-168.4048391111993,21.93857240550398,72.05567984986791,1,-5.661666085154951,92.79478460795896,-0.1930458723856186,1.4202077373316548,4,0.0,0.0,0.3,21.0,0.3,20.0,,,,1,19,idm33_3,idm33_3_19,,,,,1.0,1.0,0.0,0.9680673204544974,0.00025,0.0316826795455029,-14.860854954133504,-14.860854954133504,-14.860854954133504,93.2197067031388,93.2197067031388,93.2197067031388,1.6333333333333333,1.6333333333333333,1.1666666666666667,0.8666666666666667,0.3,1,0.3,dom,1.0,3,7.290423641529936,0.0655549264734215,0.3189389678003897,3.0,2,idm33_3_6.0,7.612059903000374,-0.4480557021963332,-0.521313003852049,33,286.06666666666666
66,3804,day16,20240328,20240619,test,idm33_3_93F3,male,21,9:50:36,7.0,14.0,1.0,0.197050672,,1,,2024_06_19_09_50_36_572648,0.6666666666666666,0.9,78.15207398149751,127.72082551541727,5.571954588467445,-30.42419156661551,-1.6926829705016204,442.1680125036101,0.0,0.5901990222365316,0,0.3333333333333333,0.0,,0.0,21.198996303568467,100.9057466083665,100.9057466083665,100.9057466083665,37.79224717522175,100.9057466083665,332,0,332,-2,0.0,100.9057466083665,331,100.9057466083665,331,100.9057466083665,100.9057466083665,331.0,-161.9105289927015,-153.9240995928689,21.45158293139713,92.94640790536128,1,-4.912661680212547,79.44280506677062,-0.2420801461973262,1.2826201484715185,4,0.0,0.0,0.1666666666666666,21.0,0.1666666666666666,20.0,,,,1,21,idm33_3,idm33_3_21,,,,,1.0,1.0,0.0,0.7598296694239356,0.00025,0.2399203305760644,-0.905746608366498,-0.905746608366498,-0.905746608366498,79.70675030479804,79.70675030479804,79.70675030479804,1.0666666666666669,1.0666666666666669,1.0333333333333334,0.8666666666666667,0.1666666666666666,1,0.1666666666666666,dom,1.0,3,10.296262465141275,-0.2034278431438633,-0.6988671536978459,3.0,2,idm33_3_7.0,12.998678260289942,0.2951511284954971,-1.0557208816532042,33,136.93333333333334
67,3808,day16,20240328,20240619,test,idm33_3_93F3,male,25,9:59:34,8.0,17.0,1.0,0.05373997,,1,,2024_06_19_09_59_34_571203,0.8666666666666667,1.7666666666666666,51.75847920381137,98.63102331556252,0.2190750348502664,-1.0860011539244732,-0.1031030438490312,0.0486748756206549,1.0,0.6711476857238836,0,0.5333333333333333,0.0666666666666666,0.0,0.0666666666666666,8.06097646859976,115.45825979613358,115.45825979613358,115.45825979613358,48.61495947395143,115.14640758958176,365,0,365,-2,0.5666666666666667,115.45825979613358,364,115.45825979613358,364,115.45825979613358,115.45825979613358,345.0,114.40542772534164,143.96176132054137,8.064199675299445,61.88137077139299,1,,107.00461567351152,-0.073406911986638,0.3574602199769647,0,0.0,0.0,0.3666666666666666,21.0,0.3666666666666666,20.0,,,,1,25,idm33_3,idm33_3_25,,,,,1.0,1.0,0.0,0.9439068642541224,0.0,0.0560931357458777,-15.458259796133566,-15.458259796133566,-15.458259796133566,107.3972833275338,107.3972833275338,107.085431120982,2.1666666666666665,2.1666666666666665,1.5,1.1333333333333333,0.3666666666666666,1,0.3666666666666666,dom,1.0,3,,,,3.0,2,idm33_3_8.0,,,,34,236.13333333333333
68,3809,day16,20240328,20240619,test,idm33_3_93F3,male,26,10:02:12,9.0,18.0,1.0,0.197050672,,1,,2024_06_19_10_02_12_476388,0.6333333333333333,1.3333333333333333,62.62029477818199,118.25745466070836,6.569150125411189,-30.21866670621737,-9.18562714090124,74.55029144552303,1.0,0.6201008891533736,0,0.3333333333333333,0.0,,0.0,21.18976688132045,114.83328713873232,114.83328713873232,114.83328713873232,35.41128915100367,114.83328713873232,346,0,346,-2,0.0,114.83328713873232,345,114.83328713873232,345,114.83328713873232,114.83328713873232,331.0,174.4862572643636,-179.84508966870217,21.540497554708224,70.67230662359202,1,-3.4128093191071867,93.3477472091122,-0.1138175437200755,1.0599710795977055,4,0.0,0.0,0.2,21.0,0.2,20.0,,,,1,26,idm33_3,idm33_3_26,,,,,1.0,1.0,0.0,0.93296979298197,0.00025,0.0667802070180304,-14.83328713873231,-14.83328713873231,-14.83328713873231,93.64352025741184,93.64352025741184,93.64352025741184,1.5333333333333334,1.5333333333333334,1.0333333333333334,0.8333333333333334,0.2,1,0.2,dom,1.0,3,12.639748557992274,-0.1224077824923451,-0.9338776253503568,3.0,2,idm33_3_9.0,14.402593199623656,0.2897782664855397,-1.1170657902466856,34,74.6
69,3811,day16,20240328,20240619,test,idm33_3_93F3,male,28,10:06:23,10.0,20.0,1.0,0.197050672,,1,,2024_06_19_10_06_23_241596,0.7666666666666667,1.2666666666666666,54.5176550856469,129.53948491661052,1.856004485187001,-16.6284617874414,-3.0454701591469235,18.77273972746437,2.0,0.8266894125626791,0,0.3,0.0,,0.0,21.11838019494985,117.69683864873454,117.69683864873454,117.69683864873454,35.50859117044168,115.9577997209328,355,0,355,-2,0.0,117.69683864873454,354,117.69683864873454,354,117.69683864873454,117.69683864873454,330.0,128.56089985234357,136.63451153735917,21.163236501678547,74.55678337410792,1,-5.514061295922122,94.50547211745688,-0.20280472246545,0.7958970203873147,2,0.0,0.0,0.2333333333333333,21.0,0.2333333333333333,20.0,,,,1,28,idm33_3,idm33_3_28,,,,,1.0,1.0,0.0,0.9308079219582568,0.0025,0.0666920780417435,-17.696838648734534,-17.696838648734534,-17.696838648734534,96.57845845378468,96.57845845378468,94.83941952598296,1.8333333333333333,1.8333333333333333,1.0,0.7666666666666667,0.2333333333333333,1,0.2333333333333333,dom,1.0,3,4.269965130472948,0.4885805336972595,-1.2378366210070886,3.0,2,idm33_3_10.0,4.806725034840253,0.6065478148165798,-0.8436336840560852,34,119.75
70,3844,day4,20240328,20240607,test,idm33_4_9A53,male,4,10:38:05,1.0,2.0,1.0,0.13435224,,0,,2024_06_07_10_38_05_220912,0.6333333333333333,1.3666666666666667,4.931030086146405,112.146211194894,22.489061664915816,-38.78245424407911,-1.3042772074642934,330.0502208656408,0.0,3.7341085924287567,0,0.3,9.466666666666669,2.1,16.033333333333335,13.60663230349594,113.2408547641744,113.70201762475132,113.63629220545975,29.194292953855484,112.90090752963364,900,0,352,-2,0.3666666666666666,113.78791523333884,352,113.0236835833886,357,113.78791523333884,113.0236835833886,338.0,171.78974446622044,172.4659193189659,113.27076296211872,72.27613503828556,1,-2.890231331151044,102.38589956754085,-0.3071534504786276,0.8503544824784895,6,0.0,0.0,0.2666666666666666,21.0,0.2666666666666666,20.0,,,,0,4,idm33_4,idm33_4_4,,,,,1.0,1.0,0.0,0.9945735796876244,0.0004112903225806,0.0050151299897955,-13.2408547641744,-13.702017624751337,-13.636292205459762,100.0953853212554,99.63422246067846,99.29427522613769,20.0,1.7333333333333334,1.2666666666666666,1.0,0.2666666666666666,1,0.2666666666666666,dom,1.0,3,20.94151346954753,0.2925134708363643,-1.2744910892298982,4.0,1,idm33_4_1.0,19.2402639697654,-0.1011463699656572,-1.3863290315681474,37,
71,3845,day4,20240328,20240607,test,idm33_4_9A53,male,5,10:39:42,2.0,2.0,1.0,0.165701456,,0,,2024_06_07_10_39_42_108445,0.6333333333333333,1.1333333333333333,4.684685975314192,135.33133914831402,1.0696809644674858,-56.057591834885145,-9.55359090353224,334.17014045009154,0.0,4.523944481264104,0,0.2666666666666666,17.9,1.5,17.966666666666665,18.37171171071991,112.33895784980106,111.7320553402686,112.35430784082118,31.8897690507398,111.88937515542112,900,0,336,-2,0.0,112.3474762205736,507,112.33476795631633,621,112.33230194172744,112.32127870109416,328.0,130.42045858963394,145.62348670585507,112.35430784082118,79.33073679423347,1,-1.9532796071012888,93.94239123114224,-0.4552106590632817,2.93449302007434,6,0.0,0.0,0.1333333333333333,21.0,0.1333333333333333,20.0,,,,0,5,idm33_4,idm33_4_5,,,,,1.0,1.0,0.0,0.8888121191332532,0.0054112903225806,0.1057765905441665,-12.338957849801062,-11.73205534026858,-12.354307840821168,93.36034362954868,93.96724613908115,93.5176634447012,20.0,1.2,0.9333333333333332,0.8,0.1333333333333333,1,0.1333333333333333,dom,1.0,3,13.564772934468117,0.0265563952707642,-1.5789336627952515,4.0,1,idm33_4_2.0,14.527856365375854,1.1760767265654035,0.0962650125958224,37,18.566666666666666
72,3846,day4,20240328,20240607,test,idm33_4_9A53,male,6,10:42:31,3.0,2.0,1.0,0.192572212,,0,,2024_06_07_10_42_31_187532,0.5333333333333333,1.1666666666666667,4.713871962710909,119.49892677526228,10.52232522987681,-32.46481322102037,-9.271617385188716,73.34055685356553,2.0,4.170821804147773,0,0.3666666666666666,13.233333333333333,2.533333333333333,17.066666666666666,20.3107785495586,114.61229044056698,114.54395178837864,114.57599832145226,39.39685930139085,112.22435908229028,900,0,376,-2,0.0,114.62870938328912,536,114.48275214481102,697,114.5538391598972,114.48275214481102,330.0,-162.77678101300378,-169.77727836963726,114.57599832145226,76.55733757940615,1,-4.04226376897063,92.7225216056898,-0.3438908988521579,0.988413967642314,2,0.0,0.0,0.1666666666666666,21.0,0.1666666666666666,20.0,,,,0,6,idm33_4,idm33_4_6,,,,,1.0,1.0,0.0,0.8909698829457695,0.0054112903225806,0.1036188267316501,-14.612290440566971,-14.54395178837864,-14.575998321452255,94.23317323882004,94.30151189100836,91.91358053273169,20.0,2.533333333333333,1.0,0.8333333333333334,0.1666666666666666,1,0.1666666666666666,dom,1.0,3,13.08997372271723,0.4398508695534715,0.4475935222522009,4.0,1,idm33_4_3.0,13.45807825109186,0.1275362451423611,-0.7970560822296973,37,80.18333333333334
73,3849,day4,20240328,20240607,test,idm33_4_9A53,male,9,10:50:26,4.0,3.0,1.0,0.197050672,,0,,2024_06_07_10_50_26_017047,0.6333333333333333,1.4333333333333331,3.5084241095130952,86.75175483997222,15.752714954488372,-12.941171282311933,-4.153509800547216,14.86613181387991,1.0,2.2399316122978417,2,0.3,1.2,2.3,3.9,20.05300798087285,116.20329078249335,115.40605831399203,96.23272451439549,22.65000271986904,110.7924034057941,900,0,368,840,0.0,116.20329078249335,539,96.23272451439549,899,115.50024867374006,96.23272451439549,341.0,165.82590570229257,165.15959801424333,116.04944980935014,62.244227168926926,1,-5.123648223583698,92.1858388561785,-0.1574422462501482,0.6029067828042474,2,0.0,0.0,0.2333333333333333,21.0,0.2333333333333333,20.0,,,,0,9,idm33_4,idm33_4_9,,,,,1.0,1.0,0.0,0.9936510522150968,0.0001612903225806,0.0061876574623229,-16.203290782493365,-15.406058313992038,3.7672754856045376,95.3530503331192,96.15028280162052,90.73939542492126,20.0,2.2666666666666666,1.3666666666666667,1.1333333333333333,0.2333333333333333,1,0.2333333333333333,dom,1.0,3,5.5281608292704,0.3782466694121658,-1.0261489099167564,4.0,2,idm33_4_4.0,4.675614874585268,0.7741955020475212,-0.4073364493584943,37,233.01666666666668
74,3850,day4,20240328,20240607,test,idm33_4_9A53,male,10,10:52:09,5.0,3.0,1.0,0.197050672,,0,,2024_06_07_10_52_09_909150,0.7,16.533333333333335,5.411772811724669,101.76263607948736,14.393771708151496,-21.736996735266608,-1.4683054196141083,88.47394717983137,2.0,2.0719399319935143,1,0.3333333333333333,0.6666666666666666,2.533333333333333,3.1,20.220799939385778,105.23854805620029,115.83321633579249,116.05815654724286,29.673466609074524,111.04158436413624,833,0,372,563,0.0,117.18780177594498,414,87.86151463030505,766,115.84002766495358,87.86151463030505,339.0,-170.29386468932236,-178.36270088793898,115.83864312209882,57.76360567162321,2,-3.76145198171514,92.84352285855644,-0.102995074781878,0.7579432123760774,2,0.0,0.0,0.1,21.0,0.1,20.0,,,,0,10,idm33_4,idm33_4_10,,,,,1.0,1.0,0.0,0.9881128316637184,0.0054112903225806,0.0064758780137014,-5.238548056200268,-15.833216335792477,-16.058156547242856,95.6124163964067,85.0177481168145,90.82078442475046,17.766666666666666,2.4,1.3,1.2,0.1,1,0.1,dom,1.0,3,13.087219268985836,-0.88033918409425,-0.0181864139565512,4.0,2,idm33_4_5.0,6.635406445781781,0.783103110760242,-0.6983335966542641,37,28.544444444444444
75,3851,day16,20240328,20240619,test,idm33_4_9A53,male,11,11:40:28,6.0,4.0,1.0,0.197050672,,1,,2024_06_19_11_40_28_272111,0.9,1.6333333333333333,20.1550434123107,80.33250816619679,16.169123759740025,-37.74808430048508,-8.67583449875034,189.0549433170989,0.0,1.390344482595766,0,0.7666666666666667,0.1,2.2666666666666666,0.2,18.05443445504186,116.14650682471265,112.36658006258293,116.14650682471265,57.82428383258042,111.89783330052224,448,0,363,-2,0.0,116.14650682471265,447,116.14650682471265,447,112.84711227619364,112.7705816375166,348.0,-167.6968059989232,-171.92047028340698,112.25589434474468,57.35382014203142,1,-2.8539312498111244,94.97885312620885,-0.1615859932203099,0.3080494758128165,2,0.0,0.0,0.3666666666666666,21.0,0.3666666666666666,20.0,,,,0,11,idm33_4,idm33_4_11,,,,,1.0,1.0,0.0,0.9705230062592376,0.0167168458781362,0.0127601478626264,-16.146506824712628,-12.366580062582909,-16.146506824712628,94.31214560754104,98.09207236967076,93.84339884548038,4.933333333333334,2.1,1.6,1.2333333333333334,0.3666666666666666,1,0.3666666666666666,dom,1.0,3,14.3065148528511,-0.634197992641143,2.9296451671298467,4.0,2,idm33_4_6.0,17.715394349280984,0.5381621874235442,-0.5022856562048981,18,
76,3852,day16,20240328,20240619,test,idm33_4_9A53,male,12,11:43:13,7.0,6.0,1.0,0.197050672,,1,,2024_06_19_11_43_13_089358,0.7666666666666667,1.6666666666666667,46.71827534495252,107.84770223340482,13.191029715351585,-55.14188174501764,-19.52240363603101,277.7805478989705,1.0,0.7653199989121339,0,0.4,0.0,,0.0,19.883711999544097,117.0718753453802,117.0718753453802,117.0718753453802,38.6079283696587,116.06464545859582,364,154,364,-2,0.0,117.0718753453802,363,117.0718753453802,363,117.0718753453802,117.0718753453802,336.0,-158.00768344828603,-170.09220062854158,20.77255321877072,58.78916005602037,1,-2.080220122999489,97.49210987040472,-0.1691827433790411,0.4229757142632476,2,0.0,0.0,0.2666666666666666,21.0,0.2666666666666666,20.0,,,,1,12,idm33_4,idm33_4_12,,,,,1.0,1.0,0.0,0.9883686025057794,0.0,0.0116313974942209,-17.07187534538019,-17.07187534538019,-17.07187534538019,97.18816334583607,97.18816334583607,96.18093345905172,2.1333333333333333,2.1333333333333333,1.2,0.9333333333333332,0.2666666666666666,1,0.2666666666666666,dom,1.0,3,20.88649142285111,0.5015331994518086,-1.4545886324227135,4.0,2,idm33_4_7.0,31.046392068095592,0.1658545112571176,-1.2580926053786048,18,78.01666666666667
77,3855,day16,20240328,20240619,test,idm33_4_9A53,male,15,11:48:24,8.0,9.0,1.0,0.067175348,,1,,2024_06_19_11_48_24_684776,0.8,1.6666666666666667,58.31326020820488,121.64585723960454,0.0,-12.62653088738612,-3.361660624276795,9.434363215222255,2.0,0.7076534816602047,0,0.3333333333333333,0.0,,0.0,7.924747133128523,115.71646207207394,115.71646207207394,115.71646207207394,35.78079401719476,115.71646207207394,358,0,358,-2,0.4666666666666667,115.71646207207394,357,115.71646207207394,357,115.71646207207394,115.71646207207394,338.0,,-128.8980407369208,7.933007116343046,66.24554901021287,1,,107.59699401045984,-0.1891285986035636,0.4303989726995617,0,0.0,0.0,0.2666666666666666,21.0,0.2666666666666666,20.0,,,,1,15,idm33_4,idm33_4_15,,,,,1.0,1.0,0.0,0.8389396134015269,0.0025,0.1585603865984734,-15.71646207207394,-15.71646207207394,-15.71646207207394,107.79171493894542,107.79171493894542,107.79171493894542,1.933333333333333,1.933333333333333,1.2666666666666666,1.0,0.2666666666666666,1,0.2666666666666666,dom,1.0,3,5.031118736399017,0.527995202671517,-0.7718056500023991,4.0,2,idm33_4_8.0,5.076067003859322,0.5057553026331231,-0.6415431087498451,18,147.95
78,3856,day16,20240328,20240619,test,idm33_4_9A53,male,16,11:50:43,9.0,11.0,1.0,0.197050672,,1,,2024_06_19_11_50_43_799306,0.9,1.7,47.59220403547732,118.71324500707937,4.964922896107362,-30.710324450626217,-8.788539653346009,58.03400063432347,1.0,0.8422531909177743,0,0.3,0.0,,0.0,21.616402299714025,116.44148093846708,116.44148093846708,116.44148093846708,31.628382891073983,116.2959466673772,363,0,363,-2,0.0,116.44148093846708,362,116.44148093846708,362,116.44148093846708,116.44148093846708,338.0,-161.2695478967399,-178.4139286881895,22.008124961144727,57.76467874775454,1,-2.948146247183801,94.82331412371866,-0.2118454506334234,0.6739551296755167,6,0.0,0.0,0.3666666666666666,21.0,0.3666666666666666,20.0,,,,1,16,idm33_4,idm33_4_16,,,,,1.0,1.0,0.0,0.9773853029106376,0.0,0.0226146970893626,-16.44148093846708,-16.44148093846708,-16.44148093846708,94.82507863875306,94.82507863875306,94.67954436766315,2.1,2.1,1.2666666666666666,0.9,0.3666666666666666,1,0.3666666666666666,dom,1.0,3,7.214228634041063,0.4470838417716204,-1.1161910173313474,4.0,2,idm33_4_9.0,11.38809592737733,0.7349830000592363,-0.4020678287937191,18,64.96666666666667
