,Unnamed: 0.1,Unnamed: 0,training day,DoB,exp_date,exp_name,mice_id,gender,total_trial,time_stim_begin,num_stim,num_enter,contrast,distance,comment,num_exp,exp_starttime,timestamp,latency_to_maxSpeed,fled_allover_duration,mean_speed,max_instance_speed2safezone,max_instance_speed2water,max_instance_speed_before,mean_speed_before,speed_var_before,pause_times_before,coefficiency_speed,index_max_frequency,duration_high_speed,longest_immobile_duration,first_immobile_start,total_immobile_duration,x_loc_looming,x_loc_off,x_loc_end,x_loc_exit,x_loc_distance_duration_high_speed,x_loc_fled_end,exit_idx,enter_idx,trial_end_idx,back_to_track_idx,duration_reward,furthest_loc,furthest_idx,nearest_back_loc,nearest_back_idx,furthest_loc_after_esc,nearest_back_loc_after_esc,reach_safe_idx,neck_nose_angle_at_looming,tailbase_nose_angle_at_looming,x_loc_immobile,max_speedS,nPeriodS,speed_fold,escape_distance,escape_max_acc,escape_acc_var,nPeriodW,durationsM,sum_duration_lsM,latency_to_first_escape,back_idx_after_flee,fastest_escape_start,freeze_start,first_freeze_duration,freeze_end,duration_between_escape_and_freeze,binary_occasion,trial_recheck,idm_id,trial_index,manual_label,stim_omit,unsure,comment_y,isDefensive,whichDecision_new,ignore_probability,escape_probability,freeze_probability,freeze_escape_probability,x_loc_off_to_sz,x_loc_end_to_sz,x_loc_exit_to_sz,x_loc_change,distance_under_threat,distance_fled_new,exit_time_after_looming,end_time_after_looming,reach_safe_time_after_looming,escape_to_reach_safe_time,decision_latency,first_decision,decision_latency_new,condition,risk,reward,decision_corrected,decision_score,up_attention_bouts,drinking,change_trial,phase,speed_explore_25-50_mean,speed_explore_25-50_skewness,speed_explore_25-50_kurtosis,speed_explore_25-100_mean,speed_explore_25-100_skewness,speed_explore_25-100_kurtosis
20,20,4407,day3,20240511,20240719,test,idm38_94C3,male,48,11:50:46,1,1,0.25,0.197050672,,2,,2024_07_19_11_50_46_376564,3.666666667,1.966666667,7.842804608,82.96205429,7.681674074,-26.57191164,-8.427827561,34.4989622,0,2.202447559,0,0.5,0.166666667,1.166666667,1.033333333,20.9419261,110.815352,110.8571266,117.7179149,38.18002198,110.3918969,682,0,470,-2,0.0,111.0661576,524,110.8071108,544,110.8602933,110.5421657,440,-165.6165605,-173.6000326,16.95604789,47.08480552,1,-2.642829192,93.18459751,-0.149680018,0.454886703,4,0.0,0.0,3.1,21.0,3.1,20.0,,,,0,48,idm38,idm38_48,,,,,1.0,3.0,0.01318005,0.009870617,0.003110057,0.973839277,-10.81535198,-10.85712657,-17.71791494,89.91520047,89.87342588,89.44997076,12.73333333,5.666666667,4.666666667,1.566666667,3.1,1,20.0,sucrose_low,low,sucrose,3,2,1,,3,1,5.547607562,0.081165417,-1.221324765,8.174228256589856,1.3802250738074389,1.272871613323817
21,21,4408,day3,20240511,20240719,test,idm38_94C3,male,49,11:56:43,2,2,0.25,0.197050672,,2,,2024_07_19_11_56_43_389866,8.833333333,1.666666667,8.205324051,84.55170537,11.63587908,-34.39085678,-9.934432979,100.0853146,2,2.074109397,1,0.466666667,0.833333333,1.666666667,1.866666667,20.22201012,13.30829918,107.8005216,117.4008888,36.24151947,107.8005216,657,0,595,-2,7.7,20.22201012,300,11.61436677,396,112.5455695,112.5455695,586,-177.4754465,178.4194195,11.62035534,55.37432983,1,-2.424388147,94.28895856,-0.104939981,0.329670202,8,0.833333333,0.833333333,8.166666667,21.0,8.166666667,2.366666667,0.833333333,3.2,4.966666667,1,49,idm38,idm38_49,,,,,1.0,3.0,0.154246451,0.005264843,0.074645629,0.765843078,86.69170082,-7.800521567,-17.40088884,87.57851145,-6.913710941,87.57851145,11.9,9.833333333,9.533333333,1.366666667,2.366666667,2,2.366666667,sucrose_low,low,sucrose,3,2,1,,3,1,16.60511953,-0.483473687,-0.95012818,15.615161905162925,0.054263610251345004,-1.37481777511868
22,22,4409,day3,20240511,20240719,test,idm38_94C3,male,50,11:58:57,3,4,0.25,0.197050672,,2,,2024_07_19_11_58_57_438796,8.733333333,6.233333333,3.772792502,67.84564519,13.88535501,-54.73078676,-20.27385009,270.253904,1,1.683549151,1,0.2,1.133333333,1.533333333,2.466666667,17.77670183,9.395711965,113.1264765,96.08908197,11.81596961,109.2783125,900,154,767,881,8.166666667,17.77670183,300,7.531388766,512,46.49907265,45.50456663,721,-173.3782587,-165.9240017,10.45203835,47.59997199,3,-1.6784142,34.62992288,-0.08367581,0.350212126,2,1.133333333,1.666666667,8.3,21.0,8.3,1.533333333,1.133333333,5.3,3.0,1,50,idm38,idm38_50,,,,,0.0,0.0,0.605898473,0.000779534,0.137113506,0.256208486,90.60428804,-13.1264765,3.910918029,95.34977467,-8.380989864,91.50161071,20.0,15.56666667,14.03333333,5.733333333,1.533333333,2,,sucrose_low,low,sucrose,0,0,1,,3,2,24.52765929,0.228452664,-1.240443143,34.064857695555595,0.26322444063796874,-1.1716673825737565
23,23,4410,day3,20240511,20240719,test,idm38_94C3,male,51,12:00:55,4,5,0.25,0.197050672,,2,,2024_07_19_12_00_55_144578,19.96666667,0.633333333,0.478332636,44.29658636,17.60546476,-45.46206314,-16.41411134,207.7035688,1,2.862949103,9,0.166666667,5.2,1.533333333,8.966666667,19.67858725,8.68184073,28.39049794,28.39049794,2.686889514,28.39049794,900,112,900,-1,19.3,19.67858725,300,8.326197212,423,28.39049794,28.39049794,900,-174.5513454,-174.8633886,8.59289057,32.51278438,1,-1.187141348,17.97941094,-0.192061101,0.077818353,2,0.966666667,2.0,19.36666667,21.0,19.36666667,1.566666667,0.4,5.533333333,13.83333333,1,51,idm38,idm38_51,,,,,0.0,0.0,0.637712821,0.0,0.322432654,0.039854525,91.31815927,71.60950206,71.60950206,8.71191069,-10.99674652,8.71191069,20.0,20.0,20.0,0.633333333,1.566666667,2,,sucrose_low,low,sucrose,0,0,0,,3,2,28.93102416,-0.748087488,-1.106816482,29.95661568430221,-0.8661360319319521,-0.3100654628753894
24,24,4411,day3,20240511,20240719,test,idm38_94C3,male,52,12:02:42,5,6,0.25,0.197050672,,2,,2024_07_19_12_02_42_155800,16.36666667,4.266666667,5.417272031,60.6593144,20.41044841,-48.70572501,-16.6110449,182.6426185,1,1.892623156,0,0.366666667,2.866666667,0.866666667,5.2,18.17890457,10.6363782,118.7614127,118.7614127,20.17713395,112.2721242,861,116,861,-2,13.7,18.17890457,300,10.57869536,548,85.10542212,85.10542212,825,-174.4344646,-175.2960367,10.77499098,40.43442688,3,-1.456904749,49.06123818,-0.06877442,0.09878776,6,2.866666667,4.833333333,13.73333333,21.0,15.83333333,0.866666667,0.466666667,8.3,7.533333333,1,52,idm38,idm38_52,,,,,1.0,2.0,0.401130605,0.0,0.500879752,0.097989642,89.3636218,-18.76141266,-18.76141266,100.5825081,-7.542526367,94.09321963,18.7,18.7,17.5,3.766666667,0.866666667,2,0.866666667,sucrose_low,low,sucrose,2,1,0,,3,2,24.27318029,-0.693358495,-1.032522432,25.089543762606727,-0.1285582890782124,-0.31479916028574584
25,25,4412,day3,20240511,20240719,test,idm38_94C3,male,53,12:05:17,6,7,0.25,0.192572212,,2,,2024_07_19_12_05_17_330395,18.56666667,2.1,4.802600216,64.66051199,19.26824215,-46.95294454,-15.57029144,180.12228,1,2.006156,0,0.366666667,0.966666667,5.266666667,1.666666667,18.45393351,8.731165797,114.9095773,114.9095773,21.34727353,111.9213699,900,109,900,-2,13.53333333,18.45393351,300,7.76218983,654,114.9095773,114.9095773,872,-173.9725303,-174.9223218,8.80616052,39.84720858,2,-1.195664209,84.62368621,-0.049068674,0.126670601,8,0.0,0.0,17.46666667,21.0,17.46666667,20.0,,,,1,53,idm38,idm38_53,,,,,0.0,0.0,0.794346659,0.000833333,0.067982012,0.136837995,91.2688342,-14.90957731,-14.90957731,96.45564379,-9.722767716,93.46743637,20.0,20.0,19.06666667,1.6,17.46666667,1,,sucrose_low,low,sucrose,0,0,1,,3,2,30.13083588,-0.838701214,0.036989573,19.853522727349514,0.36056798947116336,-1.184436703896893
26,26,4413,day3,20240511,20240719,test,idm38_94C3,male,54,12:07:22,7,9,0.25,0.147787618,,2,,2024_07_19_12_07_22_489326,8.666666667,4.2,0.36759603,39.54736413,24.5799305,-46.43708173,-10.26142842,165.1530703,2,1.081368375,1,0.433333333,0.866666667,0.066666667,1.533333333,14.16217219,54.85780913,21.95823393,21.95823393,15.69721188,91.03917518,900,0,900,-1,5.333333333,54.85780913,539,21.95823393,899,56.50567773,21.95823393,900,20.64836379,-6.933495815,13.92054324,25.68486267,3,-0.926784111,39.35617915,0.047491463,0.024187883,4,0.866666667,0.866666667,5.1,21.0,7.766666667,0.3,0.866666667,1.166666667,6.6,1,54,idm38,idm38_54,,,,,0.0,0.0,0.521049649,0.001032468,0.231496309,0.246421574,45.14219087,78.04176607,78.04176607,7.796061738,40.69563694,76.87700299,20.0,20.0,20.0,14.9,0.3,2,,sucrose_low,low,sucrose,0,0,3,,3,2,11.21621147,0.855472492,-0.828623676,19.842023866008315,0.21044883105738055,-1.2006574262856882
27,27,4414,day3,20240511,20240719,test,idm38_94C3,male,55,12:09:29,8,11,0.25,0.049261511,,2,,2024_07_19_12_09_29_673046,16.8,2.3,4.442702575,49.47537128,6.431874976,-52.35525834,-15.69892937,257.4776048,2,2.128226178,0,0.266666667,0.866666667,0.766666667,2.666666667,8.39104059,8.792262151,93.83019296,93.83019296,11.70847834,92.10597646,900,89,900,-1,16.56666667,10.64666238,463,7.585871446,726,93.82694186,93.77619234,900,151.4183578,151.8050075,8.807665433,35.08073482,1,-1.159892423,82.03884853,-0.106009042,0.091004094,4,0.0,0.0,16.33333333,21.0,16.33333333,20.0,,,,1,55,idm38,idm38_55,,,,,0.0,0.0,0.794810171,0.00116129,0.119721964,0.084306574,91.20773785,6.169807036,6.169807036,85.43915237,0.401221561,83.71493587,20.0,20.0,20.0,3.666666667,16.33333333,1,,sucrose_low,low,sucrose,0,0,1,,3,2,24.99491712,0.750783652,-0.524994026,33.77615714090429,0.4043805503002111,-0.8913576542164385
28,28,4415,day3,20240511,20240719,test,idm38_94C3,male,56,12:12:34,9,15,0.25,0.192572212,,2,,2024_07_19_12_12_34_673866,14.36666667,0.933333333,1.625931119,21.86245583,28.57010585,-61.86937549,-23.36330477,411.1959779,1,1.531054819,1,0.4,1.8,1.4,5.7,15.86274116,8.423404845,47.24382126,47.24382126,7.770448882,37.27600357,900,173,900,-1,12.26666667,15.86274116,300,6.188122413,628,44.88779698,44.8614761,900,-177.7749205,-171.78989,8.113344066,17.34618718,2,-0.505358433,16.39453174,-0.08293405,0.021361949,4,0.766666667,2.233333333,14.06666667,21.0,14.06666667,1.8,0.566666667,9.233333333,4.833333333,1,56,idm38,idm38_56,,,,,0.0,0.0,0.709610668,0.0,0.26351224,0.026877092,91.57659515,52.75617874,52.75617874,31.38108009,-7.439336316,21.41326241,20.0,20.0,20.0,5.933333333,1.8,2,,sucrose_low,low,sucrose,0,0,0,,3,2,43.82283434,-0.877625632,0.681061508,36.96661637247416,-0.3509144257142845,-1.3391935590654767
29,29,4416,day3,20240511,20240719,test,idm38_94C3,male,57,12:14:49,10,16,0.25,0.197050672,,2,,2024_07_19_12_14_49_051093,9.833333333,,-0.656131408,3.244277616,20.37509242,-57.07105057,-19.93055433,279.5954611,1,2.362172142,0,0.133333333,2.1,1.966666667,7.5,17.621798,8.532922719,7.442622906,7.442622906,0.397315311,,900,142,900,-1,19.76666667,17.621798,300,6.816815445,720,,,900,165.5092142,176.9497656,7.001784833,0.0,0,,0.0,0.0,,0,1.766666667,6.0,20.0,-0.033333333,20.0,1.966666667,0.366666667,20.0,,0,57,idm38,idm38_57,,,,,0.0,0.0,0.613096935,0.0,0.383340133,0.003562932,91.46707728,92.55737709,92.55737709,-10.1791751,-9.088875282,,20.0,20.0,20.0,0.0,1.966666667,2,,sucrose_low,low,sucrose,0,0,1,,3,2,17.72243186,0.167502651,-1.574669815,26.255418551517796,0.04991993252523194,-1.0526472346652607
30,30,4428,day3,20240511,20240719,test,idm38_8F63,male,69,13:06:52,1,2,0.25,0.197050672,,3,,2024_07_19_13_06_52_539240,5.066666667,6.4,7.198183329,39.64210943,18.31252043,-29.25309247,-10.20466468,94.68821374,1,1.179964367,0,0.333333333,0.533333333,1.533333333,1.066666667,20.61851182,93.24303973,112.7754632,116.5671238,11.76756291,107.5036433,709,20,640,-2,3.8,93.24303973,539,93.24303973,539,89.85408097,89.85408097,595,-169.8759101,-167.6665923,94.07398627,27.67072637,2,-1.208502443,78.53770404,-0.048826548,0.097645754,6,0.0,0.0,3.9,21.0,3.9,20.0,,,,0,69,idm38,idm38_69,,,,,1.0,3.0,0.088471615,0.025972643,0.015063422,0.870492321,6.756960274,-12.77546315,-16.56712378,92.15695134,72.62452791,86.88513151,13.63333333,11.33333333,9.833333333,5.933333333,3.9,1,20.0,sucrose_low,low,sucrose,3,2,2,,3,1,22.17001321,-0.294468,-1.093320333,17.173464746641482,-0.5726196912504371,-0.749366694752811
31,31,4429,day3,20240511,20240719,test,idm38_8F63,male,70,13:10:10,2,3,0.25,0.197050672,,3,,2024_07_19_13_10_10_469549,6.566666667,2.666666667,4.764980407,45.72190021,14.7991798,-49.282688,-17.31809267,285.3737666,0,1.480251524,0,0.333333333,0.433333333,1.0,1.633333333,19.37438932,89.99594027,104.3609486,113.7661379,13.78834724,89.4234195,900,122,674,-2,5.066666667,89.99594027,539,89.99594027,539,90.39473265,90.39473265,650,165.462031,169.8862068,95.81217362,30.25224416,2,-0.985458178,79.89678683,-0.025046912,0.150012516,2,0.366666667,0.366666667,5.233333333,21.0,5.233333333,1.966666667,0.366666667,2.333333333,2.9,1,70,idm38,idm38_70,,,,,1.0,3.0,0.132540279,0.016703324,0.019007514,0.831748882,10.00405973,-4.360948639,-13.76613789,84.98655931,70.62155095,70.04903017,20.0,12.46666667,11.66666667,6.433333333,1.966666667,2,1.966666667,sucrose_low,low,sucrose,3,2,0,,3,1,28.77763129,0.690356456,-1.212093084,37.9204032257793,-0.6503290291694407,-1.0247598475473652
32,32,4430,day3,20240511,20240719,test,idm38_8F63,male,71,13:14:00,3,4,0.25,0.188093753,,3,,2024_07_19_13_14_00_333852,14.23333333,3.933333333,5.177133202,48.8976894,18.28957214,-51.30892294,-9.362407567,230.9756963,2,1.702089648,1,0.7,1.966666667,1.933333333,3.7,18.83823935,8.449313136,110.4530732,116.455158,31.99713475,108.3141261,896,0,840,-2,13.06666667,18.83823935,300,8.444453798,516,90.38477469,90.38477469,816,161.1455803,175.6354135,8.474377134,34.67903896,2,-1.172663522,69.70807209,-0.071622648,0.059683663,2,1.966666667,3.266666667,13.63333333,21.0,13.63333333,4.5,0.466666667,11.3,2.333333333,1,71,idm38,idm38_71,,,,,0.0,0.0,0.669696455,0.005,0.179773988,0.145529557,91.55068686,-10.45307319,-16.45515799,91.61483384,-10.38892622,89.47588674,19.86666667,18.0,17.2,3.566666667,4.5,2,,sucrose_low,low,sucrose,0,0,0,,3,2,29.6337534,0.722480508,-1.122220027,33.460788283375614,0.1456815476921633,-1.3393911412033148
33,33,4431,day3,20240511,20240719,test,idm38_8F63,male,72,13:21:02,4,5,0.25,0.197050672,,3,,2024_07_19_13_21_02_284994,7.033333333,,-0.602633406,2.016514562,22.55297636,-54.54322296,-14.93432065,300.470579,0,2.206214576,0,0.133333333,2.1,0.633333333,8.633333333,17.8164995,11.15309706,8.784359528,8.784359528,0.185443342,,900,95,900,-1,19.8,17.8164995,300,8.780048239,894,,,900,-164.0614092,-164.8799453,11.5867924,0.0,0,,0.0,0.0,,0,1.933333333,4.833333333,20.0,-0.033333333,20.0,2.533333333,0.766666667,16.46666667,,0,72,idm38,idm38_72,,,,,1.0,2.0,0.266787064,0.0,0.728641882,0.004571054,88.84690294,91.21564047,91.21564047,-9.032139975,-6.663402446,,20.0,20.0,20.0,0.0,2.533333333,2,2.533333333,sucrose_low,low,sucrose,2,1,0,,3,2,31.74234278,0.829601866,-0.81312607,39.09446764664661,0.006298373561138402,-1.5257079061263943
34,34,4432,day3,20240511,20240719,test,idm38_8F63,male,73,13:23:33,5,6,0.25,0.188093753,,3,,2024_07_19_13_23_33_915358,11.46666667,10.73333333,4.10889684,40.60387529,17.50062549,-44.66255754,-9.429252456,218.6881906,2,1.22367323,2,0.3,0.533333333,1.133333333,1.266666667,18.8237656,13.48625786,101.023591,104.1765629,10.84764686,90.01310718,900,0,746,786,5.933333333,24.86027256,462,8.74256391,610,24.86027256,8.74256391,736,163.7454104,175.5553071,96.74885183,30.72334679,5,-1.009908662,55.81500511,-0.098882783,0.193523007,4,0.0,0.0,2.8,6.566666667,10.46666667,20.0,,,,1,73,idm38,idm38_73,,,,,0.0,0.0,0.662210292,0.006459992,0.1397012,0.191628516,86.51374214,-1.023590978,-4.176562889,82.19982538,-5.337507739,71.18934158,20.0,14.86666667,14.53333333,11.73333333,2.8,1,,sucrose_low,low,sucrose,0,0,0,,3,2,35.17927627,-0.452761121,-0.38422991,35.444229626845306,-0.9122089878136389,0.026980262524628262
35,35,4433,day3,20240511,20240719,test,idm38_8F63,male,74,13:27:04,6,7,0.25,0.197050672,,3,,2024_07_19_13_27_04_432287,4.1,,-0.720611941,3.640452671,13.60096767,-49.52843842,-8.990419985,209.7454029,0,2.688124026,0,0.033333333,13.86666667,1.766666667,14.66666667,20.36391265,8.412439969,8.132660425,8.132660425,0.0,,900,0,900,-1,19.53333333,20.36391265,300,8.123459146,878,,,900,-166.5688012,-174.8589992,8.132660425,0.0,0,,0.0,0.0,,0,0.0,0.0,20.0,-0.033333333,20.0,20.0,,,,0,74,idm38,idm38_74,,,,,0.0,0.0,0.678070185,0.0,0.318558077,0.003371737,91.58756003,91.86733958,91.86733958,-12.23125222,-11.95147268,,20.0,20.0,20.0,0.0,20.0,2,,sucrose_low,low,sucrose,0,0,1,,3,2,14.92201023,-0.06118892,-0.888688815,17.103399031139276,0.9356023003866022,0.15456061723669334
36,36,4434,day3,20240511,20240719,test,idm38_8F63,male,75,13:43:11,7,8,0.25,0.197050672,,3,,2024_07_19_13_43_11_105658,17.93333333,5.1,3.859398477,35.00071523,27.59828957,-54.20199268,-16.77576679,325.2526338,1,1.574592664,0,0.233333333,1.366666667,1.1,2.866666667,15.60560345,8.776687258,91.07062032,91.07062032,7.490487582,90.50471185,900,121,900,-1,14.3,15.60560345,300,7.114038887,699,55.01582025,55.01582025,900,-171.6527707,-170.9425374,8.776977863,24.5332039,3,-0.742314346,23.88532903,-0.077615526,0.061949642,2,0.866666667,0.866666667,14.66666667,21.0,17.3,1.1,0.866666667,1.966666667,15.33333333,1,75,idm38,idm38_75,,,,,0.0,0.0,0.676254219,0.0,0.286728689,0.037017093,91.22331274,8.92937968,8.92937968,75.46501687,-6.82891619,74.8991084,20.0,20.0,20.0,5.333333333,1.1,2,,sucrose_low,low,sucrose,0,0,0,,3,2,48.09703858,-0.559641368,-1.092540469,38.127403846153854,-0.7809724206968846,-0.4202972290824811
37,37,4435,day3,20240511,20240719,test,idm38_8F63,male,76,13:49:12,8,9,0.25,0.192572212,,3,,2024_07_19_13_49_12_167743,19.76666667,2.266666667,2.15409982,36.48949218,26.91693234,-59.7610779,-18.27060961,410.8903241,1,2.228966763,2,0.433333333,0.533333333,1.233333333,1.1,16.22284567,8.461055685,60.48760776,60.48760776,13.37245142,60.48760776,900,136,900,-1,18.06666667,16.22284567,300,7.638971749,820,60.48760776,60.48760776,900,-161.3931166,-159.3413457,8.997924643,23.08361936,1,-0.618785124,50.55989544,0.009602013,0.443938976,2,0.0,0.0,17.73333333,21.0,17.73333333,20.0,,,,1,76,idm38,idm38_76,,,,,0.0,0.0,0.829980237,0.000312805,0.119924051,0.049782907,91.53894432,39.51239224,39.51239224,44.26476209,-7.761789985,44.26476209,20.0,20.0,20.0,2.266666667,17.73333333,1,,sucrose_low,low,sucrose,0,0,0,,3,2,45.44153473,0.081278121,-1.159954559,39.49927058927542,-0.8904743690694585,-0.2734166137472571
38,38,4436,day3,20240511,20240719,test,idm38_8F63,male,77,13:58:03,9,10,0.25,0.197050672,,3,,2024_07_19_13_58_03_631840,11.06666667,,-0.492777057,1.869430815,31.77462246,-60.62769352,-21.60576501,457.466242,1,3.914576173,0,0.166666667,6.933333333,0.866666667,10.83333333,15.5608306,8.140084264,8.640525137,8.640525137,0.235673576,,900,161,900,-1,19.96666667,15.5608306,300,8.127819112,552,,,900,-163.7793496,-164.0169202,8.306350587,0.0,0,,0.0,0.0,,0,1.066666667,3.6,20.0,-0.033333333,20.0,6.0,0.7,19.8,,0,77,idm38,idm38_77,,,,,0.0,0.0,0.705029905,0.0,0.289255365,0.00571473,91.85991574,91.35947486,91.35947486,-6.920305463,-7.420746335,,20.0,20.0,20.0,0.0,6.0,2,,sucrose_low,low,sucrose,0,0,0,,3,2,52.88908061,-0.449798396,-0.994354107,40.41993118886555,-0.7876929738437509,-0.7952658361937486
39,39,4437,day3,20240511,20240719,test,idm38_8F63,male,78,13:59:59,10,11,0.25,0.197050672,,3,,2024_07_19_13_59_59_969772,16.6,1.3,1.131339745,37.21946297,18.05576863,-60.31101686,-15.45636232,331.1202998,1,2.401508606,2,0.266666667,10.73333333,2.1,12.36666667,18.8759063,8.770726535,41.11300387,41.11300387,8.819126362,37.90985383,900,97,900,-1,16.13333333,18.8759063,300,8.063546259,772,41.34249692,41.11300387,900,-158.1790302,-159.6754011,8.454592758,22.28667378,1,-0.660344784,28.98323156,0.027369288,0.155251044,2,0.966666667,2.2,16.0,21.0,16.0,10.3,0.966666667,12.83333333,3.166666667,1,78,idm38,idm38_78,,,,,0.0,0.0,0.696460656,0.0,0.262881451,0.040657893,91.22927346,58.88699613,58.88699613,22.23709757,-10.10517976,19.03394753,20.0,20.0,20.0,4.0,10.3,2,,sucrose_low,low,sucrose,0,0,0,,3,2,28.63814625,0.932550647,-0.695094143,40.94340707530943,-0.39676615785907277,-1.1588190549465711
40,40,4448,day3,20240511,20240719,test,idm38_8EF3,male,89,14:53:59,1,3,0.25,0.197050672,,4,,2024_07_19_14_53_59_997761,7.133333333,1.566666667,11.51350819,79.65689325,6.638350134,-39.23360321,-12.83581502,105.5015916,1,2.008687224,0,0.7,1.9,0.266666667,3.4,20.99749383,113.2340719,119.1566902,119.1566902,51.90433184,112.984976,559,65,559,-2,0.0,113.2340719,539,113.2340719,539,119.1566902,119.1566902,529,-143.1423149,-147.8144133,20.70490522,58.79376219,1,-2.393818004,93.80579309,-0.126845542,0.309458603,4,1.9,3.266666667,6.4,21.0,6.4,0.266666667,0.466666667,4.666666667,1.733333333,1,89,idm38,idm38_89,,,,,1.0,3.0,0.059481446,0.005498462,0.046684308,0.888335783,-13.23407193,-19.15669022,-19.15669022,98.15919638,92.23657809,91.98748213,8.633333333,8.633333333,7.633333333,1.233333333,0.266666667,2,0.266666667,sucrose_low,low,sucrose,3,2,0,,4,1,14.72590603,-0.469807004,-0.886973844,17.83941543194769,0.43846884380056456,-0.2597883660797762
41,41,4449,day3,20240511,20240719,test,idm38_8EF3,male,90,14:58:57,2,4,0.25,0.197050672,,4,,2024_07_19_14_58_57_992228,15.56666667,3.5,3.412106854,32.39802322,13.78240816,-47.78363384,-14.17883435,278.8894654,1,1.374873332,1,0.3,1.166666667,1.233333333,2.833333333,19.34289875,6.139155987,86.79020053,86.79020053,8.573092595,82.80348169,900,111,900,-1,10.53333333,19.34289875,300,5.18078933,591,70.32771249,70.32771249,900,-172.302691,-178.9725898,86.79020053,25.43225069,5,-0.863572498,19.57342966,-0.090075134,0.091537921,6,1.0,1.0,13.5,21.0,15.13333333,2.833333333,1.0,3.833333333,11.3,1,90,idm38,idm38_90,,,,,0.0,0.0,0.701722985,0.0,0.26257028,0.035706735,93.86084401,13.20979947,13.20979947,67.44730178,-13.20374276,63.46058295,20.0,20.0,20.0,6.5,2.833333333,2,,sucrose_low,low,sucrose,0,0,0,,4,1,21.25329152,0.420444258,0.317830232,31.598388275344746,-0.12804079809373234,-1.4539014333186235
42,42,4450,day3,20240511,20240719,test,idm38_8EF3,male,91,15:01:02,3,5,0.25,0.197050672,,4,,2024_07_19_15_01_02_019042,16.56666667,6.1,4.757195271,27.35415435,17.21564641,-46.21203616,-16.12411684,249.4513945,1,1.053946099,0,0.266666667,0.533333333,0.366666667,1.466666667,19.40629387,8.050233795,111.8743287,111.8743287,6.467520231,105.254504,900,111,900,-2,11.83333333,19.40629387,300,6.185780614,592,60.74114877,60.74114877,845,138.9974156,148.6969253,7.669185325,17.56253493,2,-0.492247943,80.56744271,-0.038910463,0.521606012,8,0.0,0.0,12.5,21.0,12.5,20.0,,,,1,91,idm38,idm38_91,,,,,0.0,0.0,0.795520954,0.000151515,0.159773109,0.044554422,91.9497662,-11.87432867,-11.87432867,92.46803479,-11.35606008,85.8482101,20.0,20.0,18.16666667,5.666666667,12.5,1,,sucrose_low,low,sucrose,0,0,1,,4,1,10.49444458,0.710601576,-0.744067881,20.401247026955446,0.3618673017880354,-1.476531916412473
43,43,4451,day3,20240511,20240719,test,idm38_8EF3,male,92,15:05:00,4,7,0.25,0.192572212,,4,,2024_07_19_15_05_00_090837,15.46666667,,-0.538778486,2.532150509,20.60248103,-45.10090816,-18.81156019,231.01808,1,3.503214589,2,0.233333333,2.266666667,4.566666667,4.466666667,17.77052384,8.42076552,8.024820586,8.024820586,0.178048941,,900,144,900,-1,19.8,17.77052384,300,7.939951687,753,,,900,140.71025,150.0646228,8.425105735,0.0,0,,0.0,0.0,,0,1.066666667,1.566666667,20.0,-0.033333333,20.0,18.06666667,1.066666667,20.0,,0,92,idm38,idm38_92,,,,,0.0,0.0,0.704644789,0.0,0.289385544,0.005969667,91.57923448,91.97517941,91.97517941,-9.745703255,-9.34975832,,20.0,20.0,20.0,0.0,18.06666667,2,,sucrose_low,low,sucrose,0,0,1,,4,2,38.12469852,-0.587314884,-0.798961698,31.619847893559022,-0.3563312260492503,-1.2117117071348964
44,44,4452,day3,20240511,20240719,test,idm38_8EF3,male,93,15:07:38,5,8,0.25,0.197050672,,4,,2024_07_19_15_07_38_160967,17.83333333,,-0.765363681,4.277699978,13.01064272,-42.82618923,-17.40517275,206.4020475,1,1.552065007,0,0.033333333,2.6,0.133333333,5.566666667,19.62261348,8.393209199,8.565229826,8.565229826,0.0,,900,123,900,-1,17.73333333,19.67164171,334,7.296199404,829,,,900,108.4605739,112.1644168,8.398404149,0.0,0,,0.0,0.0,,0,0.9,2.766666667,20.0,-0.033333333,20.0,0.133333333,0.5,10.96666667,,0,93,idm38,idm38_93,,,,,0.0,0.0,0.562753708,0.0,0.428205974,0.009040318,91.6067908,91.43477017,91.43477017,-11.05738365,-11.22940428,,20.0,20.0,20.0,0.0,0.133333333,2,,sucrose_low,low,sucrose,0,0,0,,4,2,25.42510829,-0.344705947,-1.287860713,31.715836391181554,-0.5027731008618438,-1.0913644276804508
